study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6610	SAMEA2657006	ERS492950	ERX521755	ERR562685	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562685/ERR562685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562685/ERR562685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562685/ERR562685_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562685/ERR562685_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDPOSW_3_1_64L7PAAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDPOSW_3_2_64L7PAAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDPOSW_3_1_64L7PAAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDPOSW_3_2_64L7PAAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562685	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562685		
PRJEB6610	SAMEA2656963	ERS489263	ERX521553	ERR562686	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562686/ERR562686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562686/ERR562686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562686/ERR562686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562686/ERR562686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATGOSW_6_1_64MD3AAXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATGOSW_6_2_64MD3AAXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATGOSW_6_1_64MD3AAXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATGOSW_6_2_64MD3AAXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562686	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562686		
PRJEB6610	SAMEA2619918	ERS488696	ERX521639	ERR562687	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562687/ERR562687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562687/ERR562687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562687/ERR562687_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562687/ERR562687_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGCOSW_5_1_70DGUAAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGCOSW_5_2_70DGUAAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGCOSW_5_1_70DGUAAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGCOSW_5_2_70DGUAAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562687	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562687		
PRJEB6610	SAMEA2657052	ERS489069	ERX521732	ERR562688	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562688/ERR562688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562688/ERR562688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562688/ERR562688_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562688/ERR562688_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHROSW_5_1_70H17AAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHROSW_5_2_70H17AAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHROSW_5_1_70H17AAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHROSW_5_2_70H17AAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562688	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562688		
PRJEB6610	SAMEA2622746	ERS492791	ERX521499	ERR562689	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562689/ERR562689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562689/ERR562689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562689/ERR562689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562689/ERR562689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBTOSW_6_1_64F3FAAXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBTOSW_6_2_64F3FAAXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBTOSW_6_1_64F3FAAXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBTOSW_6_2_64F3FAAXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562689	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562689		
PRJEB6610	SAMEA2622846	ERS492935	ERX521575	ERR562690	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562690/ERR562690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562690/ERR562690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562690/ERR562690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562690/ERR562690_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDNOSW_1_1_64L7PAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDNOSW_1_2_64L7PAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDNOSW_1_1_64L7PAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDNOSW_1_2_64L7PAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562690	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562690		
PRJEB6610	SAMEA2656987	ERS488596	ERX521599	ERR562691	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562691/ERR562691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562691/ERR562691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562691/ERR562691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562691/ERR562691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFKOSW_6_1_70H17AAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFKOSW_6_2_70H17AAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFKOSW_6_1_70H17AAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFKOSW_6_2_70H17AAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562691	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562691		
PRJEB6610	SAMEA2657064	ERS492719	ERX521555	ERR562692	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562692/ERR562692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562692/ERR562692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562692/ERR562692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562692/ERR562692_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCQOSW_7_1_64F3FAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCQOSW_7_2_64F3FAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCQOSW_7_1_64F3FAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCQOSW_7_2_64F3FAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562692	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562692		
PRJEB6610	SAMEA2656964	ERS488915	ERX521422	ERR562693	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562693/ERR562693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562693/ERR562693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562693/ERR562693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562693/ERR562693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_2_1_64F3FAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_2_2_64F3FAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_2_1_64F3FAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_2_2_64F3FAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562693	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562693		
PRJEB6610	SAMEA2619851	ERS488610	ERX521583	ERR562694	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562694/ERR562694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562694/ERR562694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562694/ERR562694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562694/ERR562694_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATSOSW_7_1_64MD3AAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATSOSW_7_2_64MD3AAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATSOSW_7_1_64MD3AAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATSOSW_7_2_64MD3AAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562694	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562694		
PRJEB6610	SAMEA2656964	ERS488915	ERX521584	ERR562695	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562695/ERR562695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562695/ERR562695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562695/ERR562695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562695/ERR562695_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_1_H0HVYADXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_2_H0HVYADXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_1_H0HVYADXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_2_H0HVYADXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562695	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562695		
PRJEB6610	SAMEA2622038	ERS491757	ERX521682	ERR562696	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562696/ERR562696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562696/ERR562696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562696/ERR562696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562696/ERR562696_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASVOSW_8_1_70DGUAAXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASVOSW_8_2_70DGUAAXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASVOSW_8_1_70DGUAAXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASVOSW_8_2_70DGUAAXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562696	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562696		
PRJEB6610	SAMEA2620847	ERS490021	ERX521418	ERR562697	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562697/ERR562697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562697/ERR562697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562697/ERR562697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562697/ERR562697_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AICOSW_1_1_HODHTADXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AICOSW_1_2_HODHTADXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AICOSW_1_1_HODHTADXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AICOSW_1_2_HODHTADXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562697	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562697		
PRJEB6610	SAMEA2619557	ERS488156	ERX521743	ERR562698	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562698/ERR562698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562698/ERR562698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562698/ERR562698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562698/ERR562698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACLOSW_1_1_HODHTADXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACLOSW_1_2_HODHTADXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACLOSW_1_1_HODHTADXX.IND9_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACLOSW_1_2_HODHTADXX.IND9_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562698	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562698		
PRJEB6610	SAMEA2657038	ERS489566	ERX521664	ERR562699	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562699/ERR562699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562699/ERR562699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562699/ERR562699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562699/ERR562699_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AQHOSW_4_1_64MD3AAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AQHOSW_4_2_64MD3AAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AQHOSW_4_1_64MD3AAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AQHOSW_4_2_64MD3AAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562699	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562699		
PRJEB6610	SAMEA2622661	ERS492651	ERX521739	ERR562700	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562700/ERR562700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562700/ERR562700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562700/ERR562700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562700/ERR562700_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCHOSW_7_1_64F3FAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCHOSW_7_2_64F3FAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCHOSW_7_1_64F3FAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCHOSW_7_2_64F3FAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562700	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562700		
PRJEB6610	SAMEA2656964	ERS488915	ERX521528	ERR562701	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562701/ERR562701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562701/ERR562701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562701/ERR562701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562701/ERR562701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_1_HODHTADXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_2_HODHTADXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_1_HODHTADXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHEOSW_1_2_HODHTADXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562701	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562701		
PRJEB6610	SAMEA2622770	ERS492825	ERX521558	ERR562702	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562702/ERR562702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562702/ERR562702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562702/ERR562702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562702/ERR562702_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCAOSW_7_1_64F3FAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCAOSW_7_2_64F3FAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCAOSW_7_1_64F3FAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BCAOSW_7_2_64F3FAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562702	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562702		
PRJEB6610	SAMEA2657051	ERS492880	ERX521399	ERR562703	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562703/ERR562703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562703/ERR562703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562703/ERR562703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562703/ERR562703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBVOSW_6_1_64F3FAAXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBVOSW_6_2_64F3FAAXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBVOSW_6_1_64F3FAAXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBVOSW_6_2_64F3FAAXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562703	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562703		
PRJEB6610	SAMEA2620024	ERS488833	ERX521442	ERR562704	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562704/ERR562704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562704/ERR562704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562704/ERR562704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562704/ERR562704_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGLOSW_6_1_D0803ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGLOSW_6_2_D0803ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGLOSW_6_1_D0803ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGLOSW_6_2_D0803ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562704	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562704		
PRJEB6610	SAMEA2591094	ERS477989	ERX521610	ERR562705	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562705/ERR562705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562705/ERR562705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562705/ERR562705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562705/ERR562705_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEAOSW_6_1_70H17AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEAOSW_6_2_70H17AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEAOSW_6_1_70H17AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEAOSW_6_2_70H17AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562705	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562705		
PRJEB6610	SAMEA2620221	ERS489078	ERX521572	ERR562706	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562706/ERR562706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562706/ERR562706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562706/ERR562706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562706/ERR562706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHNOSW_8_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHNOSW_8_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHNOSW_8_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AHNOSW_8_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562706	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562706		
