Sample	Location	LocIndex
srp_SRS142789	hard_palate	6
srp_SRS142791	buccal_mucosa	7
srp_SRS142793	attached_keratinized_gingiva	5
srp_SRS142795	palatine_tonsils	2
srp_SRS142797	throat	3
srp_SRS142799	supragingival_plaque	8
srp_SRS142801	subgingival_plaque	9
srp_SRS142803	left_retroauricular_crease	10
srp_SRS142805	right_retroauricular_crease	11
srp_SRS142807	left_antecubital_fossa	13
srp_SRS142809	right_antecubital_fossa	14
srp_SRS142811	anterior_nares	12
srp_SRS142813	vaginal_introitus	15
srp_SRS142815	mid_vagina	16
srp_SRS142817	posterior_fornix	17
srp_SRS142838	saliva	4
srp_SRS142842	tongue_dorsum	1
srp_SRS142844	hard_palate	6
srp_SRS142846	buccal_mucosa	7
srp_SRS142848	attached_keratinized_gingiva	5
srp_SRS142850	palatine_tonsils	2
srp_SRS142852	throat	3
srp_SRS142854	supragingival_plaque	8
srp_SRS142856	subgingival_plaque	9
srp_SRS142858	left_retroauricular_crease	10
srp_SRS142860	right_retroauricular_crease	11
srp_SRS142868	vaginal_introitus	15
srp_SRS142870	mid_vagina	16
srp_SRS142872	posterior_fornix	17
srp_SRS142874	stool	0
srp_SRS142892	saliva	4
srp_SRS142896	tongue_dorsum	1
srp_SRS142898	hard_palate	6
srp_SRS142900	buccal_mucosa	7
srp_SRS142902	attached_keratinized_gingiva	5
srp_SRS142904	palatine_tonsils	2
srp_SRS142906	throat	3
srp_SRS142908	supragingival_plaque	8
srp_SRS142910	subgingival_plaque	9
srp_SRS142912	left_retroauricular_crease	10
srp_SRS142914	right_retroauricular_crease	11
srp_SRS142916	left_antecubital_fossa	13
srp_SRS142918	right_antecubital_fossa	14
srp_SRS142920	anterior_nares	12
srp_SRS142922	stool	0
srp_SRS142943	stool	0
srp_SRS142945	left_retroauricular_crease	10
srp_SRS142947	right_retroauricular_crease	11
srp_SRS142949	left_antecubital_fossa	13
srp_SRS142951	right_antecubital_fossa	14
srp_SRS142953	anterior_nares	12
srp_SRS142955	vaginal_introitus	15
srp_SRS142957	mid_vagina	16
srp_SRS142959	posterior_fornix	17
srp_SRS142961	saliva	4
srp_SRS142965	tongue_dorsum	1
srp_SRS142967	hard_palate	6
srp_SRS142969	buccal_mucosa	7
srp_SRS142973	palatine_tonsils	2
srp_SRS142975	throat	3
srp_SRS142977	supragingival_plaque	8
srp_SRS143000	stool	0
srp_SRS143002	left_retroauricular_crease	10
srp_SRS143004	right_retroauricular_crease	11
srp_SRS143006	left_antecubital_fossa	13
srp_SRS143008	right_antecubital_fossa	14
srp_SRS143010	anterior_nares	12
srp_SRS143012	vaginal_introitus	15
srp_SRS143014	mid_vagina	16
srp_SRS143016	posterior_fornix	17
srp_SRS143018	saliva	4
srp_SRS143022	tongue_dorsum	1
srp_SRS143024	hard_palate	6
srp_SRS143026	buccal_mucosa	7
srp_SRS143028	attached_keratinized_gingiva	5
srp_SRS143030	palatine_tonsils	2
srp_SRS143032	throat	3
srp_SRS143034	supragingival_plaque	8
srp_SRS143036	subgingival_plaque	9
srp_SRS143054	tongue_dorsum	1
srp_SRS143056	hard_palate	6
srp_SRS143058	buccal_mucosa	7
srp_SRS143060	attached_keratinized_gingiva	5
srp_SRS143062	palatine_tonsils	2
srp_SRS143064	throat	3
srp_SRS143066	supragingival_plaque	8
srp_SRS143068	subgingival_plaque	9
srp_SRS143070	stool	0
srp_SRS143072	left_retroauricular_crease	10
srp_SRS143074	right_retroauricular_crease	11
srp_SRS143076	left_antecubital_fossa	13
srp_SRS143078	right_antecubital_fossa	14
srp_SRS143080	anterior_nares	12
srp_SRS143082	saliva	4
srp_SRS143102	stool	0
srp_SRS143104	saliva	4
srp_SRS143108	tongue_dorsum	1
srp_SRS143110	hard_palate	6
srp_SRS143112	buccal_mucosa	7
srp_SRS143114	attached_keratinized_gingiva	5
srp_SRS143116	palatine_tonsils	2
srp_SRS143118	throat	3
srp_SRS143120	supragingival_plaque	8
srp_SRS143122	subgingival_plaque	9
srp_SRS143124	left_retroauricular_crease	10
srp_SRS143126	right_retroauricular_crease	11
srp_SRS143130	right_antecubital_fossa	14
srp_SRS143132	anterior_nares	12
srp_SRS143150	saliva	4
srp_SRS143154	tongue_dorsum	1
srp_SRS143156	hard_palate	6
srp_SRS143158	buccal_mucosa	7
srp_SRS143160	attached_keratinized_gingiva	5
srp_SRS143162	palatine_tonsils	2
srp_SRS143164	throat	3
srp_SRS143166	supragingival_plaque	8
srp_SRS143168	subgingival_plaque	9
srp_SRS143170	left_retroauricular_crease	10
srp_SRS143172	right_retroauricular_crease	11
srp_SRS143174	left_antecubital_fossa	13
srp_SRS143176	right_antecubital_fossa	14
srp_SRS143178	anterior_nares	12
srp_SRS143180	stool	0
srp_SRS143198	stool	0
srp_SRS143200	saliva	4
srp_SRS143204	tongue_dorsum	1
srp_SRS143206	hard_palate	6
srp_SRS143208	buccal_mucosa	7
srp_SRS143210	palatine_tonsils	2
srp_SRS143212	throat	3
srp_SRS143214	attached_keratinized_gingiva	5
srp_SRS143216	supragingival_plaque	8
srp_SRS143218	subgingival_plaque	9
srp_SRS143220	left_retroauricular_crease	10
srp_SRS143222	right_retroauricular_crease	11
srp_SRS143224	left_antecubital_fossa	13
srp_SRS143226	right_antecubital_fossa	14
srp_SRS143228	anterior_nares	12
srp_SRS143249	saliva	4
srp_SRS143253	tongue_dorsum	1
srp_SRS143255	hard_palate	6
srp_SRS143257	buccal_mucosa	7
srp_SRS143259	attached_keratinized_gingiva	5
srp_SRS143261	palatine_tonsils	2
srp_SRS143263	throat	3
srp_SRS143265	supragingival_plaque	8
srp_SRS143267	subgingival_plaque	9
srp_SRS143269	stool	0
srp_SRS143271	left_retroauricular_crease	10
srp_SRS143273	right_retroauricular_crease	11
srp_SRS143275	left_antecubital_fossa	13
srp_SRS143277	right_antecubital_fossa	14
srp_SRS143279	anterior_nares	12
srp_SRS143281	vaginal_introitus	15
srp_SRS143283	mid_vagina	16
srp_SRS143285	posterior_fornix	17
srp_SRS143306	saliva	4
srp_SRS143310	tongue_dorsum	1
srp_SRS143312	hard_palate	6
srp_SRS143314	buccal_mucosa	7
srp_SRS143316	attached_keratinized_gingiva	5
srp_SRS143318	palatine_tonsils	2
srp_SRS143320	throat	3
srp_SRS143322	supragingival_plaque	8
srp_SRS143324	subgingival_plaque	9
srp_SRS143326	left_retroauricular_crease	10
srp_SRS143328	right_retroauricular_crease	11
srp_SRS143330	left_antecubital_fossa	13
srp_SRS143334	anterior_nares	12
srp_SRS143336	vaginal_introitus	15
srp_SRS143338	mid_vagina	16
srp_SRS143340	posterior_fornix	17
srp_SRS143342	stool	0
srp_SRS143363	left_retroauricular_crease	10
srp_SRS143365	right_retroauricular_crease	11
srp_SRS143367	left_antecubital_fossa	13
srp_SRS143369	right_antecubital_fossa	14
srp_SRS143371	anterior_nares	12
srp_SRS143373	stool	0
srp_SRS143375	vaginal_introitus	15
srp_SRS143377	mid_vagina	16
srp_SRS143379	posterior_fornix	17
srp_SRS143381	saliva	4
srp_SRS143385	tongue_dorsum	1
srp_SRS143387	hard_palate	6
srp_SRS143389	buccal_mucosa	7
srp_SRS143391	attached_keratinized_gingiva	5
srp_SRS143393	palatine_tonsils	2
srp_SRS143395	throat	3
srp_SRS143397	supragingival_plaque	8
srp_SRS143399	subgingival_plaque	9
srp_SRS143417	stool	0
srp_SRS143419	saliva	4
srp_SRS143423	tongue_dorsum	1
srp_SRS143425	hard_palate	6
srp_SRS143427	buccal_mucosa	7
srp_SRS143429	attached_keratinized_gingiva	5
srp_SRS143431	palatine_tonsils	2
srp_SRS143433	throat	3
srp_SRS143435	supragingival_plaque	8
srp_SRS143437	subgingival_plaque	9
srp_SRS143439	left_retroauricular_crease	10
srp_SRS143441	right_retroauricular_crease	11
srp_SRS143447	anterior_nares	12
srp_SRS143468	saliva	4
srp_SRS143472	tongue_dorsum	1
srp_SRS143474	hard_palate	6
srp_SRS143476	buccal_mucosa	7
srp_SRS143478	attached_keratinized_gingiva	5
srp_SRS143480	palatine_tonsils	2
srp_SRS143482	throat	3
srp_SRS143484	supragingival_plaque	8
srp_SRS143486	subgingival_plaque	9
srp_SRS143488	left_retroauricular_crease	10
srp_SRS143490	right_retroauricular_crease	11
srp_SRS143492	left_antecubital_fossa	13
srp_SRS143494	right_antecubital_fossa	14
srp_SRS143496	anterior_nares	12
srp_SRS143498	vaginal_introitus	15
srp_SRS143500	mid_vagina	16
srp_SRS143502	posterior_fornix	17
srp_SRS143504	stool	0
srp_SRS143525	saliva	4
srp_SRS143529	tongue_dorsum	1
srp_SRS143531	hard_palate	6
srp_SRS143533	buccal_mucosa	7
srp_SRS143535	attached_keratinized_gingiva	5
srp_SRS143537	palatine_tonsils	2
srp_SRS143539	throat	3
srp_SRS143541	supragingival_plaque	8
srp_SRS143543	subgingival_plaque	9
srp_SRS143545	left_retroauricular_crease	10
srp_SRS143547	right_retroauricular_crease	11
srp_SRS143549	left_antecubital_fossa	13
srp_SRS143551	right_antecubital_fossa	14
srp_SRS143553	anterior_nares	12
srp_SRS143555	vaginal_introitus	15
srp_SRS143557	mid_vagina	16
srp_SRS143559	posterior_fornix	17
srp_SRS143561	stool	0
srp_SRS143582	left_retroauricular_crease	10
srp_SRS143584	right_retroauricular_crease	11
srp_SRS143586	left_antecubital_fossa	13
srp_SRS143588	right_antecubital_fossa	14
srp_SRS143590	anterior_nares	12
srp_SRS143592	vaginal_introitus	15
srp_SRS143594	mid_vagina	16
srp_SRS143596	posterior_fornix	17
srp_SRS143600	saliva	4
srp_SRS143604	tongue_dorsum	1
srp_SRS143606	hard_palate	6
srp_SRS143608	buccal_mucosa	7
srp_SRS143610	attached_keratinized_gingiva	5
srp_SRS143612	palatine_tonsils	2
srp_SRS143614	throat	3
srp_SRS143616	supragingival_plaque	8
srp_SRS143618	subgingival_plaque	9
srp_SRS143639	stool	0
srp_SRS143647	right_antecubital_fossa	14
srp_SRS143649	anterior_nares	12
srp_SRS143651	vaginal_introitus	15
srp_SRS143653	mid_vagina	16
srp_SRS143655	posterior_fornix	17
srp_SRS143657	saliva	4
srp_SRS143661	tongue_dorsum	1
srp_SRS143663	hard_palate	6
srp_SRS143665	buccal_mucosa	7
srp_SRS143667	attached_keratinized_gingiva	5
srp_SRS143669	palatine_tonsils	2
srp_SRS143671	throat	3
srp_SRS143673	supragingival_plaque	8
srp_SRS143675	subgingival_plaque	9
srp_SRS143697	tongue_dorsum	1
srp_SRS143699	hard_palate	6
srp_SRS143701	buccal_mucosa	7
srp_SRS143705	palatine_tonsils	2
srp_SRS143707	throat	3
srp_SRS143709	supragingival_plaque	8
srp_SRS143711	subgingival_plaque	9
srp_SRS143715	right_retroauricular_crease	11
srp_SRS143723	stool	0
srp_SRS143744	saliva	4
srp_SRS143748	tongue_dorsum	1
srp_SRS143750	hard_palate	6
srp_SRS143752	buccal_mucosa	7
srp_SRS143754	attached_keratinized_gingiva	5
srp_SRS143756	palatine_tonsils	2
srp_SRS143758	throat	3
srp_SRS143760	supragingival_plaque	8
srp_SRS143762	subgingival_plaque	9
srp_SRS143764	left_retroauricular_crease	10
srp_SRS143766	right_retroauricular_crease	11
srp_SRS143768	left_antecubital_fossa	13
srp_SRS143772	anterior_nares	12
srp_SRS143774	vaginal_introitus	15
srp_SRS143776	mid_vagina	16
srp_SRS143778	posterior_fornix	17
srp_SRS143780	stool	0
srp_SRS143798	saliva	4
srp_SRS143802	tongue_dorsum	1
srp_SRS143804	hard_palate	6
srp_SRS143806	buccal_mucosa	7
srp_SRS143808	attached_keratinized_gingiva	5
srp_SRS143810	palatine_tonsils	2
srp_SRS143812	throat	3
srp_SRS143814	supragingival_plaque	8
srp_SRS143816	subgingival_plaque	9
srp_SRS143818	stool	0
srp_SRS143822	right_retroauricular_crease	11
srp_SRS143828	anterior_nares	12
srp_SRS143846	saliva	4
srp_SRS143850	tongue_dorsum	1
srp_SRS143852	buccal_mucosa	7
srp_SRS143854	hard_palate	6
srp_SRS143856	attached_keratinized_gingiva	5
srp_SRS143858	palatine_tonsils	2
srp_SRS143860	throat	3
srp_SRS143862	left_retroauricular_crease	10
srp_SRS143864	right_retroauricular_crease	11
srp_SRS143866	left_antecubital_fossa	13
srp_SRS143868	right_antecubital_fossa	14
srp_SRS143870	anterior_nares	12
srp_SRS143872	supragingival_plaque	8
srp_SRS143874	subgingival_plaque	9
srp_SRS143876	stool	0
srp_SRS143897	saliva	4
srp_SRS143901	tongue_dorsum	1
srp_SRS143903	hard_palate	6
srp_SRS143905	buccal_mucosa	7
srp_SRS143907	attached_keratinized_gingiva	5
srp_SRS143909	palatine_tonsils	2
srp_SRS143911	throat	3
srp_SRS143913	supragingival_plaque	8
srp_SRS143915	subgingival_plaque	9
srp_SRS143917	left_retroauricular_crease	10
srp_SRS143919	right_retroauricular_crease	11
srp_SRS143921	left_antecubital_fossa	13
srp_SRS143925	anterior_nares	12
srp_SRS143927	vaginal_introitus	15
srp_SRS143929	mid_vagina	16
srp_SRS143931	posterior_fornix	17
srp_SRS143933	stool	0
srp_SRS143958	tongue_dorsum	1
srp_SRS143960	hard_palate	6
srp_SRS143962	buccal_mucosa	7
srp_SRS143964	attached_keratinized_gingiva	5
srp_SRS143966	palatine_tonsils	2
srp_SRS143968	throat	3
srp_SRS143970	supragingival_plaque	8
srp_SRS143972	subgingival_plaque	9
srp_SRS143974	left_retroauricular_crease	10
srp_SRS143976	right_retroauricular_crease	11
srp_SRS143984	vaginal_introitus	15
srp_SRS143986	mid_vagina	16
srp_SRS143988	posterior_fornix	17
srp_SRS143990	stool	0
srp_SRS144008	stool	0
srp_SRS144010	saliva	4
srp_SRS144014	tongue_dorsum	1
srp_SRS144016	hard_palate	6
srp_SRS144018	buccal_mucosa	7
srp_SRS144020	attached_keratinized_gingiva	5
srp_SRS144022	palatine_tonsils	2
srp_SRS144024	throat	3
srp_SRS144026	supragingival_plaque	8
srp_SRS144028	subgingival_plaque	9
srp_SRS144030	left_retroauricular_crease	10
srp_SRS144032	right_retroauricular_crease	11
srp_SRS144036	right_antecubital_fossa	14
srp_SRS144038	anterior_nares	12
srp_SRS144056	stool	0
srp_SRS144058	saliva	4
srp_SRS144062	tongue_dorsum	1
srp_SRS144064	hard_palate	6
srp_SRS144066	buccal_mucosa	7
srp_SRS144068	attached_keratinized_gingiva	5
srp_SRS144070	palatine_tonsils	2
srp_SRS144072	throat	3
srp_SRS144074	supragingival_plaque	8
srp_SRS144076	subgingival_plaque	9
srp_SRS144078	left_retroauricular_crease	10
srp_SRS144080	right_retroauricular_crease	11
srp_SRS144082	left_antecubital_fossa	13
srp_SRS144104	stool	0
srp_SRS144106	saliva	4
srp_SRS144110	tongue_dorsum	1
srp_SRS144112	hard_palate	6
srp_SRS144114	buccal_mucosa	7
srp_SRS144116	attached_keratinized_gingiva	5
srp_SRS144118	palatine_tonsils	2
srp_SRS144120	throat	3
srp_SRS144122	supragingival_plaque	8
srp_SRS144124	subgingival_plaque	9
srp_SRS144126	left_retroauricular_crease	10
srp_SRS144128	right_retroauricular_crease	11
srp_SRS144130	left_antecubital_fossa	13
srp_SRS144132	right_antecubital_fossa	14
srp_SRS144134	anterior_nares	12
srp_SRS144152	stool	0
srp_SRS144158	tongue_dorsum	1
srp_SRS144160	hard_palate	6
srp_SRS144162	buccal_mucosa	7
srp_SRS144164	attached_keratinized_gingiva	5
srp_SRS144166	palatine_tonsils	2
srp_SRS144168	throat	3
srp_SRS144170	supragingival_plaque	8
srp_SRS144172	subgingival_plaque	9
srp_SRS144174	left_retroauricular_crease	10
srp_SRS144176	right_retroauricular_crease	11
srp_SRS144180	right_antecubital_fossa	14
srp_SRS144182	anterior_nares	12
srp_SRS144203	stool	0
srp_SRS144205	left_retroauricular_crease	10
srp_SRS144207	right_retroauricular_crease	11
srp_SRS144209	left_antecubital_fossa	13
srp_SRS144211	right_antecubital_fossa	14
srp_SRS144213	anterior_nares	12
srp_SRS144215	vaginal_introitus	15
srp_SRS144217	mid_vagina	16
srp_SRS144219	posterior_fornix	17
srp_SRS144221	saliva	4
srp_SRS144225	tongue_dorsum	1
srp_SRS144227	hard_palate	6
srp_SRS144229	buccal_mucosa	7
srp_SRS144231	attached_keratinized_gingiva	5
srp_SRS144233	palatine_tonsils	2
srp_SRS144235	throat	3
srp_SRS144237	supragingival_plaque	8
srp_SRS144239	subgingival_plaque	9
srp_SRS144260	saliva	4
srp_SRS144264	tongue_dorsum	1
srp_SRS144266	hard_palate	6
srp_SRS144268	buccal_mucosa	7
srp_SRS144270	attached_keratinized_gingiva	5
srp_SRS144272	palatine_tonsils	2
srp_SRS144274	throat	3
srp_SRS144276	supragingival_plaque	8
srp_SRS144278	subgingival_plaque	9
srp_SRS144280	left_retroauricular_crease	10
srp_SRS144290	vaginal_introitus	15
srp_SRS144292	mid_vagina	16
srp_SRS144294	posterior_fornix	17
srp_SRS144296	stool	0
srp_SRS144314	stool	0
srp_SRS144316	saliva	4
srp_SRS144320	tongue_dorsum	1
srp_SRS144322	hard_palate	6
srp_SRS144324	buccal_mucosa	7
srp_SRS144326	attached_keratinized_gingiva	5
srp_SRS144328	palatine_tonsils	2
srp_SRS144330	throat	3
srp_SRS144332	supragingival_plaque	8
srp_SRS144334	subgingival_plaque	9
srp_SRS144342	right_antecubital_fossa	14
srp_SRS144362	stool	0
srp_SRS144364	saliva	4
srp_SRS144368	tongue_dorsum	1
srp_SRS144370	hard_palate	6
srp_SRS144372	buccal_mucosa	7
srp_SRS144374	attached_keratinized_gingiva	5
srp_SRS144376	palatine_tonsils	2
srp_SRS144378	throat	3
srp_SRS144380	supragingival_plaque	8
srp_SRS144382	subgingival_plaque	9
srp_SRS144384	left_retroauricular_crease	10
srp_SRS144386	right_retroauricular_crease	11
srp_SRS144388	left_antecubital_fossa	13
srp_SRS144390	right_antecubital_fossa	14
srp_SRS144392	anterior_nares	12
srp_SRS144410	stool	0
srp_SRS144412	saliva	4
srp_SRS144416	tongue_dorsum	1
srp_SRS144418	hard_palate	6
srp_SRS144420	buccal_mucosa	7
srp_SRS144422	attached_keratinized_gingiva	5
srp_SRS144424	palatine_tonsils	2
srp_SRS144426	throat	3
srp_SRS144428	supragingival_plaque	8
srp_SRS144430	subgingival_plaque	9
srp_SRS144432	left_retroauricular_crease	10
srp_SRS144434	right_retroauricular_crease	11
srp_SRS144436	left_antecubital_fossa	13
srp_SRS144438	right_antecubital_fossa	14
srp_SRS144440	anterior_nares	12
srp_SRS144458	saliva	4
srp_SRS144462	tongue_dorsum	1
srp_SRS144464	hard_palate	6
srp_SRS144466	buccal_mucosa	7
srp_SRS144468	attached_keratinized_gingiva	5
srp_SRS144470	palatine_tonsils	2
srp_SRS144472	throat	3
srp_SRS144474	supragingival_plaque	8
srp_SRS144476	subgingival_plaque	9
srp_SRS144478	left_retroauricular_crease	10
srp_SRS144480	right_retroauricular_crease	11
srp_SRS144482	left_antecubital_fossa	13
srp_SRS144486	anterior_nares	12
srp_SRS144488	stool	0
srp_SRS144506	stool	0
srp_SRS144508	saliva	4
srp_SRS144512	tongue_dorsum	1
srp_SRS144514	hard_palate	6
srp_SRS144516	buccal_mucosa	7
srp_SRS144518	attached_keratinized_gingiva	5
srp_SRS144520	palatine_tonsils	2
srp_SRS144522	throat	3
srp_SRS144524	supragingival_plaque	8
srp_SRS144526	subgingival_plaque	9
srp_SRS144528	left_retroauricular_crease	10
srp_SRS144530	right_retroauricular_crease	11
srp_SRS144532	left_antecubital_fossa	13
srp_SRS144534	right_antecubital_fossa	14
srp_SRS144536	anterior_nares	12
srp_SRS144554	stool	0
srp_SRS144556	saliva	4
srp_SRS144560	tongue_dorsum	1
srp_SRS144562	hard_palate	6
srp_SRS144564	buccal_mucosa	7
srp_SRS144566	attached_keratinized_gingiva	5
srp_SRS144568	palatine_tonsils	2
srp_SRS144570	throat	3
srp_SRS144572	supragingival_plaque	8
srp_SRS144574	subgingival_plaque	9
srp_SRS144576	left_retroauricular_crease	10
srp_SRS144578	right_retroauricular_crease	11
srp_SRS144580	left_antecubital_fossa	13
srp_SRS144582	right_antecubital_fossa	14
srp_SRS144584	anterior_nares	12
srp_SRS144605	saliva	4
srp_SRS144609	tongue_dorsum	1
srp_SRS144611	hard_palate	6
srp_SRS144613	buccal_mucosa	7
srp_SRS144615	attached_keratinized_gingiva	5
srp_SRS144617	palatine_tonsils	2
srp_SRS144619	throat	3
srp_SRS144621	supragingival_plaque	8
srp_SRS144623	subgingival_plaque	9
srp_SRS144625	left_retroauricular_crease	10
srp_SRS144627	right_retroauricular_crease	11
srp_SRS144629	left_antecubital_fossa	13
srp_SRS144631	right_antecubital_fossa	14
srp_SRS144633	anterior_nares	12
srp_SRS144635	vaginal_introitus	15
srp_SRS144637	mid_vagina	16
srp_SRS144639	posterior_fornix	17
srp_SRS144641	stool	0
srp_SRS144662	saliva	4
srp_SRS144666	tongue_dorsum	1
srp_SRS144668	hard_palate	6
srp_SRS144670	buccal_mucosa	7
srp_SRS144672	attached_keratinized_gingiva	5
srp_SRS144674	palatine_tonsils	2
srp_SRS144676	throat	3
srp_SRS144678	supragingival_plaque	8
srp_SRS144680	subgingival_plaque	9
srp_SRS144682	left_retroauricular_crease	10
srp_SRS144684	right_retroauricular_crease	11
srp_SRS144686	left_antecubital_fossa	13
srp_SRS144688	right_antecubital_fossa	14
srp_SRS144690	anterior_nares	12
srp_SRS144692	vaginal_introitus	15
srp_SRS144694	mid_vagina	16
srp_SRS144696	posterior_fornix	17
srp_SRS144698	stool	0
srp_SRS144716	saliva	4
srp_SRS144720	tongue_dorsum	1
srp_SRS144722	hard_palate	6
srp_SRS144724	buccal_mucosa	7
srp_SRS144726	attached_keratinized_gingiva	5
srp_SRS144731	throat	3
srp_SRS144749	mid_vagina	16
srp_SRS144775	stool	0
srp_SRS144783	saliva	4
srp_SRS144787	tongue_dorsum	1
srp_SRS144789	hard_palate	6
srp_SRS144791	buccal_mucosa	7
srp_SRS144793	attached_keratinized_gingiva	5
srp_SRS144795	palatine_tonsils	2
srp_SRS144797	throat	3
srp_SRS144799	supragingival_plaque	8
srp_SRS144801	subgingival_plaque	9
srp_SRS144803	left_retroauricular_crease	10
srp_SRS144805	right_retroauricular_crease	11
srp_SRS144807	left_antecubital_fossa	13
srp_SRS144809	right_antecubital_fossa	14
srp_SRS144811	anterior_nares	12
srp_SRS144813	vaginal_introitus	15
srp_SRS144815	mid_vagina	16
srp_SRS144817	posterior_fornix	17
srp_SRS144822	vaginal_introitus	15
srp_SRS144824	mid_vagina	16
srp_SRS144826	posterior_fornix	17
srp_SRS144940	stool	0
srp_SRS144948	saliva	4
srp_SRS144952	tongue_dorsum	1
srp_SRS144954	hard_palate	6
srp_SRS144956	buccal_mucosa	7
srp_SRS144958	attached_keratinized_gingiva	5
srp_SRS144960	palatine_tonsils	2
srp_SRS144962	throat	3
srp_SRS144964	supragingival_plaque	8
srp_SRS144966	subgingival_plaque	9
srp_SRS144970	right_retroauricular_crease	11
srp_SRS144978	vaginal_introitus	15
srp_SRS144980	mid_vagina	16
srp_SRS144982	posterior_fornix	17
srp_SRS145006	stool	0
srp_SRS145014	saliva	4
srp_SRS145018	tongue_dorsum	1
srp_SRS145020	hard_palate	6
srp_SRS145022	buccal_mucosa	7
srp_SRS145024	attached_keratinized_gingiva	5
srp_SRS145026	palatine_tonsils	2
srp_SRS145028	throat	3
srp_SRS145030	supragingival_plaque	8
srp_SRS145032	subgingival_plaque	9
srp_SRS145034	left_retroauricular_crease	10
srp_SRS145036	right_retroauricular_crease	11
srp_SRS145042	anterior_nares	12
srp_SRS145044	vaginal_introitus	15
srp_SRS145046	mid_vagina	16
srp_SRS145048	posterior_fornix	17
srp_SRS145194	stool	0
srp_SRS145202	saliva	4
